Data,Ultimo,Abertura,Max,Min,Vol,Var
09.01.2008,0.3572513287775247,0.3559514783927218,0.3551561021759697,0.35295238095238096,0.13130482456140352,0.40364842454394695
08.01.2008,0.3566818526955201,0.34116755117513264,0.35572374645222327,0.34228571428571425,0.1895559210526316,0.5021558872305142
07.01.2008,0.34130599848139714,0.34685367702805153,0.34531693472090824,0.3398095238095238,0.125,0.36749585406301827
04.01.2008,0.3462414578587699,0.3551933282789992,0.35553453169347204,0.3379047619047619,0.1524122807017544,0.33864013266998344
03.01.2008,0.3557327258921792,0.3515921152388173,0.35742667928098387,0.3531428571428571,0.10471491228070176,0.42985074626865677
02.01.2008,0.3511769172361428,0.3582259287338893,0.3593188268684957,0.3485714285714286,0.1284265350877193,0.346268656716418
31.12.2007,0.3595292331055429,0.347611827141774,0.35894039735099337,0.34895238095238096,0.13555372807017546,0.47728026533996687
28.12.2007,0.3477600607441154,0.34268385140257773,0.3460737937559129,0.3436190476190476,0.06016995614035088,0.4328358208955224
27.12.2007,0.34282460136674264,0.349696739954511,0.34720908230842007,0.34228571428571425,0.08114035087719298,0.35422885572139307
26.12.2007,0.3498481397114655,0.35064442759666414,0.3515610217596973,0.33714285714285713,0.11705043859649122,0.3864013266998342
21.12.2007,0.35193621867881547,0.3489385898407885,0.3500473036896878,0.3504761904761905,0.08292214912280703,0.4122719734660033
20.12.2007,0.35003796507213364,0.3502653525398029,0.35250709555345316,0.3485714285714286,0.07798793859649124,0.3804311774461029
19.12.2007,0.35307517084282464,0.35272934040940107,0.35553453169347204,0.3504761904761905,0.12362938596491228,0.4796019900497513
18.12.2007,0.34111617312072895,0.335860500379075,0.3390728476821192,0.33714285714285713,0.0005482456140350878,0.42918739635157555
17.12.2007,0.33675018982536065,0.3373768006065201,0.339829706717124,0.3333333333333333,0.0008223684210526316,0.3860696517412936
14.12.2007,0.33883826879271073,0.3360500379075057,0.3358561967833491,0.3369523809523809,0.0002741228070175439,0.41525704809286906
13.12.2007,0.3365603644646925,0.3381349507202426,0.3390728476821192,0.33447619047619054,0.0004111842105263158,0.38341625207296853
12.12.2007,0.339028094153379,0.3383244882486732,0.3373699148533586,0.3398095238095238,0.0004111842105263158,0.41791044776119407
11.12.2007,0.3363705391040243,0.3390826383623957,0.3375591296121097,0.3356190476190476,0.0006853070175438597,0.397346600331675
10.12.2007,0.33675018982536065,0.32695223654283545,0.3341532639545885,0.3272380952380953,0.0005482456140350878,0.463681592039801
07.12.2007,0.3274487471526196,0.3220242608036391,0.32450331125827814,0.3232380952380952,0.0013706140350877194,0.4487562189054727
06.12.2007,0.32042520880789677,0.32221379833206976,0.3241248817407758,0.3211428571428571,0.0005482456140350878,0.34427860696517415
05.12.2007,0.3285876993166288,0.32410917361637603,0.32620624408703874,0.32571428571428573,0.0010964912280701756,0.4182421227197347
04.12.2007,0.3259301442672741,0.32638362395754356,0.3239356669820246,0.32685714285714285,0.0012335526315789475,0.4182421227197347
03.12.2007,0.32327258921791957,0.3180439727065959,0.3207190160832545,0.3161904761904762,0.0013706140350877194,0.41857379767827535
30.11.2007,0.32061503416856496,0.31974981046247153,0.3228003784295175,0.3173333333333333,0.002467105263157895,0.41990049751243785
29.11.2007,0.31776765375854216,0.32221379833206976,0.3197729422894986,0.31847619047619047,0.0016447368421052633,0.38407960199004976
28.11.2007,0.3200455580865604,0.30837755875663375,0.32355723746452225,0.3089523809523809,0.002604166666666667,0.4961857379767828
27.11.2007,0.30656795747911925,0.30553449583017434,0.30425733207190164,0.30038095238095236,0.00918311403508772,0.4039800995024876
26.11.2007,0.30599848139711466,0.3106520090978014,0.3110690633869442,0.307047619047619,0.0038377192982456147,0.36384742951907134
21.11.2007,0.3111237661351557,0.31425322213798335,0.3120151371807001,0.30952380952380953,0.01055372807017544,0.3761194029850746
20.11.2007,0.314540622627183,0.3026914329037149,0.312961210974456,0.3041904761904762,0.022478070175438597,0.47363184079601994
19.11.2007,0.304290053151101,0.31273692191053826,0.31125827814569534,0.3020952380952381,0.13390899122807018,0.3137645107794362
16.11.2007,0.3166287015945331,0.3157695223654283,0.3182592242194891,0.3158095238095238,0.1411732456140351,0.4026533996683251
15.11.2007,0.31624905087319666,0.3157695223654283,0.317123935666982,0.31142857142857144,0.06880482456140351,0.4159203980099503
14.11.2007,0.3139711465451785,0.30818802122820316,0.3142857142857143,0.30914285714285716,0.10224780701754387,0.4434494195688226
13.11.2007,0.3078967350037965,0.30401819560272936,0.31352885525070956,0.30552380952380953,0.17132675438596492,0.42321724709784414
12.11.2007,0.30466970387243736,0.3043972706595906,0.304635761589404,0.29314285714285715,0.26151315789473684,0.4
09.11.2007,0.30466970387243736,0.30610310841546623,0.30614947965941347,0.3043809523809524,0.13555372807017546,0.3960199004975125
08.11.2007,0.30523917995444194,0.3011751326762699,0.30558183538315986,0.30038095238095236,0.16735197368421056,0.43980099502487563
07.11.2007,0.2997342444950646,0.3011751326762699,0.3040681173131504,0.3001904761904762,0.14226973684210528,0.39303482587064675
06.11.2007,0.3006833712984055,0.29738438210765733,0.300473036896878,0.2975238095238095,0.11033442982456142,0.4208955223880598
05.11.2007,0.29783599088838275,0.29567854435178165,0.2968779564806055,0.29314285714285715,0.09566885964912282,0.42918739635157555
02.11.2007,0.29384965831435084,0.30989385898407884,0.3074739829706717,0.2916190476190476,0.2251918859649123,0.29983416252072975
01.11.2007,0.3078967350037965,0.3043972706595906,0.3099337748344371,0.3043809523809524,0.1583059210526316,0.4341625207296849
31.10.2007,0.30315110098709186,0.3049658832448825,0.30671712393566697,0.3020952380952381,0.09690241228070176,0.3850746268656717
30.10.2007,0.30523917995444194,0.3051554207733131,0.3074739829706717,0.30095238095238097,0.11458333333333333,0.38772802653399674
29.10.2007,0.3069476082004556,0.3007960576194086,0.304635761589404,0.2998095238095238,0.10307017543859649,0.4245439469320067
26.10.2007,0.3035307517084283,0.30136467020470054,0.30274361400189215,0.2988571428571429,0.12760416666666669,0.42321724709784414
25.10.2007,0.3003037205770691,0.3089461713419257,0.3101229895931883,0.30038095238095236,0.16995614035087722,0.32205638474295195
24.10.2007,0.3113135914958239,0.315959059893859,0.315042573320719,0.30952380952380953,0.10334429824561404,0.3907131011608624
23.10.2007,0.31264236902050113,0.30724033358605,0.31333964049195834,0.3078095238095238,0.14007675438596492,0.40796019900497515
22.10.2007,0.311503416856492,0.312357846853677,0.3169347209082308,0.30628571428571433,0.23560855263157898,0.3615257048092869
19.10.2007,0.31700835231586943,0.3203184230477634,0.3210974456007568,0.3154285714285714,0.10937500000000001,0.3893864013266999
18.10.2007,0.31852695520121493,0.33131159969673996,0.3299905392620624,0.3078095238095238,0.3248355263157895,0.29386401326699835
17.10.2007,0.33428246013667434,0.3316906747536012,0.3333964049195837,0.3304761904761905,0.12239583333333334,0.4361525704809287
16.10.2007,0.3289673500379651,0.3366186504927976,0.336802270577105,0.32761904761904764,0.20737390350877197,0.35157545605306806
15.10.2007,0.3361807137433562,0.3659969673995451,0.3651844843897824,0.3342857142857143,0.32113486842105265,0.1797678275290216
12.10.2007,0.37129840546697046,0.365049279757392,0.3738883632923368,0.36076190476190473,0.16940789473684212,0.4252072968490879
11.10.2007,0.36731207289293855,0.35405610310841545,0.3697256385998107,0.3523809523809524,0.2128563596491228,0.5207296849087895
10.10.2007,0.3488990129081246,0.34855951478392716,0.3566698202459792,0.34895238095238096,0.1525493421052632,0.39137645107794367
09.10.2007,0.35022779043280183,0.3659969673995451,0.36480605487228007,0.3468571428571429,0.22902960526315794,0.2805970149253732
